Stock_No,Make,Model,Trim,Year,Eng,Trans,Color,Mileage,VIN,Options,Warranty Type,EPACity,EPAHighway,Price,Modified,Internet Specials,Sold,Locked,Dealer Certified,Manufacturer Cert.,Home Page Special,KBB Valuation Needs Verification,Rooftop,Type,MSRP,Days in Stock,Photos,NeedsPrinting,,,,,,,
3495,FORD,Shelby GT500,Coupe,2012,5.4L V8 DOHC 32V SUPERCHARGED,6-Speed Manual,,99256,1ZVBP8JSXC5213495,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Performance Exhaust|Limited Slip Differential|Brake Assist,AS-IS,15,23,Available,Used,Car,COUPE 2-DR,,Gasoline,7/2/2025,28995,0,48645,0,,,,
131118,FORD,THUNDERBIRD,Premium Hardtop,2002,3.9L V8 DOHC 32V,5-Speed Automatic,WHITE,361,1FAHP60A12Y131118,Leather Upholstery|Heated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Auxiliary Input|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Manual Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|Halogen Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Brake Assist|Basic Audio System|Cup Holders|Glove Box,AS-IS,17,23,Available,Used,Car,CONVERTIBLE 2-DR,,Gasoline,5/22/2025,45000,0,38890,0,,,,
153369,GMC,ACADIA,SLT-1 FWD,2010,3.6L V6 DOHC 24V,6-Speed Automatic,,0,1GKLRMED2AJ153369,Leather Upholstery|Heated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Auxiliary Input|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Manual Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|Halogen Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Roof Rails|Cargo Tie Downs|Brake Assist|Basic Audio System|Cup Holders|Glove Box,AS-IS,17,24,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,3/14/2025,0,0,0,1995,,,,
504407,GMC,JIMMY,2-Door 4WD,1990,5.7L V8 OHV 16V,4-Speed Automatic,,0,1GKEV18K5LF504407,Cloth Upholstery|Manual Windows|Manual Door Locks|AM/FM Stereo|Cassette Player|Air Conditioning|Cruise Control|Tilt Steering Wheel|Bench Front Seat|Split Folding Rear Seat|Steel Wheels|Rear Wheel Drive|Power Steering|ABS Brakes|Driver Airbag|Passenger Airbag|Daytime Running Lights|Halogen Headlights|Tow Hooks|Trailer Hitch|Rubber Floor Mats|Analog Instrument Cluster|12V Power Outlet|Cup Holders|Glove Box|Manual Mirrors|Chrome Bumpers|Full Size Spare Tire|Rear Step Bumper|Cargo Tie Downs|Longitudinal Leaf Springs|Front Independent Suspension|Rear Solid Axle|Front Stabilizer Bar|Fuel Tank Skid Plate|Heavy Duty Cooling|Engine Oil Cooler|Transmission Cooler|Rear Wheel ABS|Power Brakes|Manual Climate Controls|Basic Audio System|Manual Seats|Vinyl Trim|Steel Frame|Rear Leaf Suspension|Basic Safety Belts|Basic Horn|Basic Lighting|Basic Interior Trim,AS-IS,12,14,Available,Used,Truck,SPORT UTILITY 2-DR,,Gasoline,3/26/2025,0,0,0,0,,,,
02039,GMC,SAVANA,G3500,2011,6.0L V8 OHV 16V FFV,6-Speed Automatic,,208477,1GD374CG8B1902039,Cloth Upholstery|Manual Windows|Manual Door Locks|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Auxiliary Input|Rearview Camera|Cruise Control|Tilt Steering Wheel|Split Folding Rear Seats|Manual Front Seats|Steering Wheel Audio Controls|Halogen Headlights|Steel Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Basic Audio System|Voice Control|Digital Instrument Cluster|Manual Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Start Assist|Brake Assist|Basic Climate Controls|Cup Holders|Glove Box|Analog Instrument Cluster|Basic Lighting|Basic Interior Trim,AS-IS,0,0,Available,Used,Van,CUTAWAY,,Gasoline,7/25/2025,15000,0,0,0,,,,
138738,GMC,SAVANA,G2500 Cargo,2024,4.3L V6,6-Speed Automatic,WHITE,371,1GTW7AFP7R1138738,Leatherette Upholstery|Heated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Manual Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Brake Assist|Basic Audio System|Cup Holders|Glove Box,BOF,0,0,Available,Used,Van,CARGO VAN,,Gasoline,9/17/2025,42995,0,40700,0,,,,
42281,GMC,SIERRA 1500,SLT Crew Cab Short Box 4WD,2020,6.2L V8 OHV 16V,6-Speed Automatic,,422281,3GTU9DEL3LG422281,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,16,22,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,4/12/2024,0,0,0,0,,,,
583606,GMC,SIERRA 1500,SLT Crew Cab 4WD,2022,5.3L V8 OHV 16V,6-Speed Automatic,,43400,3GTUUDED6NG583606,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,14,19,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,8/11/2025,0,0,0,45000,,,,
194080,GMC,SIERRA 1500,Denali Crew Cab Short Box 4WD,2023,6.2L V8 OHV 16V,6-Speed Automatic,,51391,3GTUUGEL5PG194080,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,BOF,16,20,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,10/7/2024,0,0,0,0,,,,
36945,GMC,SIERRA 1500,Denali Crew Cab Short Box 4WD,2018,6.2L V8 OHV 16V,6-Speed Automatic,,123405,3GTU2PEJ8JG136945,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,15,20,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,7/25/2025,0,0,55755,0,,,,
83606,GMC,SIERRA 1500,SLT Crew Cab 4WD,2022,5.3L V8 OHV 16V,6-Speed Automatic,,43500,3GTUUDED6NG583606,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,14,19,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,8/11/2025,0,0,0,0,,,,
231722,GMC,SIERRA 1500,SLT Crew Cab 4WD,2023,3.0L V6 DOHC 24V DIESEL,6-Speed Automatic,,0,3GTUUDE85PG231722,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,BOF,16,20,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,10/7/2025,52995,0,58095,0,,,,
33636,GMC,SIERRA 1500,AT4 Crew Cab 4WD,2022,3.0L V6 DOHC 24V DIESEL,6-Speed Automatic,,0,3GTUUEET7NG633636,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,BOF,20,23,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,8/2/2025,0,0,0,2414.95,,,,
373768t,GMC,SIERRA 1500,SLT Crew Cab Long Box 4WD,2015,5.3L V8 OHV 16V,6-Speed Automatic,BLUE,173420,3GTU2VEC6FG373768,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,16,22,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,11/1/2025,22995,22995,0,19191.05,,,,
321465t,GMC,SIERRA 1500,SLT Crew Cab Long Box 4WD,2017,5.3L V8 OHV 16V,6-Speed Automatic,GREY,155346,3GTU2NECXHG321465,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,16,22,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,11/20/2025,22995,22995,0,18995,,,,
528428,GMC,SIERRA 1500,AT4 Crew Cab 4WD,2022,6.2L V8 OHV 16V,6-Speed Automatic,WHITE,30005,3GTPUEEL5NG528428,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,20,23,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,2/8/2024,0,0,64295,0,,,,
178485,GMC,SIERRA 1500,AT4 Crew Cab 4WD,2023,3.0L V6 DOHC 24V DIESEL,6-Speed Automatic,BLACK,39247,1GTUUEE86PZ178485,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,BOF,21,23,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,2/4/2025,0,0,66195,0,,,,
243733,GMC,SIERRA 1500,Elevation Double Cab 4WD,2019,5.3L V8 OHV 16V,6-Speed Automatic,BLACK,103375,1GTR9CED5KZ243733,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,0,0,Available,Used,Truck,EXTENDED CAB PICKUP 4-DR,,Gasoline,2/21/2025,42995,0,43600,0,,,,
101160,GMC,SIERRA 1500,Denali Crew Cab 4WD,2019,6.2L V8 OHV 16V,6-Speed Automatic,BLACK,71594,1GTU9FEL5KZ101160,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,15,21,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,7/30/2025,44995,0,58000,0,,,,
V1S416,GMC,SIERRA 1500,SLT Crew Cab Short Box 4WD,2018,5.3L V8 OHV 16V,6-Speed Automatic,,0,3GTU2NEC2JG537204,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,AS-IS,16,22,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,12/7/2024,15000,0,0,15000,,,,
126427,GMC,SIERRA 1500,SL Crew Cab 4WD,2006,5.3L V8 OHV 16V,4-Speed Automatic,,0,2GTEK13T561126427,Cloth Upholstery|Manual Windows|Manual Door Locks|AM/FM Stereo|Cassette Player|Air Conditioning|Cruise Control|Tilt Steering Wheel|Bench Front Seat|Split Folding Rear Seat|Steel Wheels|Rear Wheel Drive|Power Steering|ABS Brakes|Driver Airbag|Passenger Airbag|Daytime Running Lights|Halogen Headlights|Tow Hooks|Trailer Hitch|Rubber Floor Mats|Analog Instrument Cluster|12V Power Outlet|Cup Holders|Glove Box|Manual Mirrors|Chrome Bumpers|Full Size Spare Tire|Rear Step Bumper|Cargo Tie Downs|Longitudinal Leaf Springs|Front Independent Suspension|Rear Solid Axle|Front Stabilizer Bar|Fuel Tank Skid Plate|Heavy Duty Cooling|Engine Oil Cooler|Transmission Cooler|Rear Wheel ABS|Power Brakes|Manual Climate Controls|Basic Audio System|Manual Seats|Vinyl Trim|Steel Frame|Rear Leaf Suspension|Basic Safety Belts|Basic Horn|Basic Lighting|Basic Interior Trim,AS-IS,15,19,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,4/9/2025,0,0,0,4000,,,,
229111,GMC,SIERRA 1500,AT4X Crew Cab 4WD,2024,6.2L V8 OHV 16V,6-Speed Automatic,BLACK,12725,3GTUUFEL6RG229111,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,BOF,19,20,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,6/18/2025,68995,0,79200,0,,,,
104937,GMC,SIERRA 1500,Elevation Crew Cab 4WD,2023,2.7L L4 DOHC 16V TURBO,6-Speed Automatic,BLACK,72899,1GTUUCED6PZ104937,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,BOF,18,20,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,6/20/2025,0,0,56995,0,,,,
121781,GMC,SIERRA 1500,Denali Crew Cab Short Box 4WD,2024,6.2L V8 OHV 16V,6-Speed Automatic,BLACK,24897,1GTUUGEL7RZ121781,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Climate Control|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|Bluetooth Connectivity|USB Ports|Apple CarPlay|Android Auto|Rearview Camera|Power Windows|Power Door Locks|Keyless Entry|Push Button Start|Split Folding Rear Seats|Power Adjustable Driver Seat|Power Passenger Seat|Steering Wheel Audio Controls|Auto-Dimming Rearview Mirror|Fog Lights|LED Headlights|Alloy Wheels|Tire Pressure Monitoring System|Electronic Stability Control|Traction Control|ABS Brakes|Airbags Front and Side|Child Safety Locks|Immobilizer|Security System|Rear Parking Sensors|Satellite Radio|Voice Control|Digital Instrument Cluster|Power Mirrors|Heated Mirrors|Rear Defrost|Cargo Tie Downs|Bed Liner|Tow Hooks|Trailer Hitch|Hill Descent Control|Hill Start Assist|Brake Assist,BOF,15,19,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,7/14/2025,66000,0,69900,0,,,,
